customer_age,account_balance,annual_income,loan_amount,loan_duration_months,num_of_credit_cards,credit_card_utilization,monthly_salary,num_of_loans,num_of_defaults,num_of_transactions,avg_transaction_value,loan_to_income_ratio,credit_score,investment_value,savings_account_balance,fixed_deposit_amount,num_of_dependents,customer_tenure_years,emi_amount,house_value,insurance_amount,spending_score,digital_transactions_ratio,mobile_banking_usage_hours,branch_visits_per_month,internet_banking_logins,loan_interest_rate,customer_satisfaction_score,risk_factor,bank_profit
54,39075.11,607680.72,256286.16,12,4,0.02,36691.6,2,0,165,1428.98,0.32,600.46,73016.7,35255.95,71603.72,0,12.95,5611.55,4706574.49,100985.42,22.21,0.77,3.08,7,20,9.21,8.44,0.19,302632.72
38,57836.08,735847.12,79701.27,49,4,0.21,83497.64,0,0,354,1040.35,0.52,698.62,202570.41,13589.96,154701.83,3,2.77,7084.46,5123499.39,53882.64,74.18,0.41,6.74,4,27,8.32,8.78,0.12,297933.34
31,20421.77,255941.19,286653.45,39,0,0.49,71091.14,2,0,283,2189.1,0.7,659.91,44640.27,34015.74,105625.89,2,13.04,11270.25,5007071.97,77718.1,6.19,0.21,8.49,9,14,10.41,6.13,0.05,183682.4
19,53667.2,802163.2,171622.3,71,2,0.88,53914.67,3,1,50,1903.27,0.09,663.79,108979.93,9944.18,80055.18,2,5.01,10918.06,3828145.05,185287.14,5.09,0.78,10.73,5,29,6.62,8.8,0.75,325677.96
28,49693.8,442657.12,157733.41,60,1,0.53,69246.33,0,1,397,1321.18,0.62,626.79,102811.77,31271.26,28830.97,3,5.24,11966.45,4620417.11,94641.32,69.36,0.67,12.34,4,24,9.72,5.59,0.24,168923.62
68,61585.83,361832.43,115012.45,15,3,0.93,66377.0,1,1,289,2523.92,0.92,669.0,100265.06,11803.41,215179.26,0,1.57,10570.61,4050256.57,114517.02,55.67,0.88,11.4,3,18,8.62,6.46,0.02,97885.36
56,52391.61,319410.2,106488.6,47,2,0.48,43473.38,0,0,107,2587.23,0.3,624.54,77245.8,30334.37,196374.92,0,13.35,6840.42,2782473.76,67916.67,41.78,0.84,0.42,3,21,8.44,7.83,0.4,212519.82
55,30538.62,978172.09,141564.2,46,0,0.49,59775.33,1,1,384,2244.33,0.63,666.71,103298.66,5626.07,248518.9,0,3.03,8938.47,4774712.92,102068.94,57.54,0.21,10.06,3,10,7.39,4.83,0.48,377753.88
51,73931.43,542684.15,193278.32,15,4,0.12,45302.42,2,0,232,2702.4,0.82,737.41,82009.15,30828.52,150194.25,1,9.64,11593.07,6015245.54,89174.52,73.52,0.83,7.46,3,11,6.18,1.66,0.17,220002.36
55,46829.41,1083431.93,406260.73,15,1,0.8,69811.92,3,1,386,1790.59,0.51,711.56,151515.58,32885.81,225498.62,2,9.84,6994.97,6353020.14,144011.43,10.35,0.18,8.61,5,10,11.09,4.15,0.04,475180.08
67,49453.91,566049.63,207929.63,65,2,0.25,49271.69,3,2,75,2193.42,0.72,775.69,164830.96,5304.27,83943.25,3,4.58,6621.91,4880861.24,142111.86,55.33,0.86,5.59,5,27,7.96,6.62,0.19,256391.38
51,31334.64,273160.51,264220.01,56,3,0.9,58550.56,1,0,126,1792.91,0.31,706.32,84458.27,37572.59,16432.13,3,14.79,9091.08,4802310.31,146337.35,82.44,0.77,10.71,4,22,10.09,2.73,0.68,117965.18
35,41134.35,420868.89,282038.51,26,0,0.91,57903.02,2,2,266,1095.6,0.31,688.73,34201.17,30184.97,97384.09,2,1.43,10814.35,1356802.23,103211.8,36.24,0.57,10.11,8,4,11.69,2.34,0.08,175009.28
47,32303.95,1008952.91,260485.21,13,0,0.94,61823.69,3,0,377,2131.55,0.67,707.64,112705.88,20.08,135583.94,1,9.31,4471.5,7772793.42,181593.94,76.3,0.64,8.69,7,27,9.39,3.64,0.56,451035.09
32,46541.08,661025.46,243804.52,70,2,0.52,84938.33,2,1,374,2095.21,0.71,641.21,111263.78,15100.4,175231.9,0,7.45,9272.53,6217162.15,132151.42,84.54,0.1,12.92,9,7,8.38,1.29,0.15,270683.4
44,84234.17,562928.18,154376.5,35,3,0.68,56385.59,1,1,311,1981.88,0.94,575.7,104208.49,30376.02,239659.75,2,4.06,11555.68,5410963.1,42818.57,82.09,0.04,1.53,5,25,7.61,7.69,0.2,236865.41
68,22561.98,740004.56,366074.2,54,0,0.78,78268.91,1,2,72,2224.33,0.22,719.81,121318.11,27231.12,172545.63,3,2.87,12146.08,4586397.07,161699.17,65.04,0.33,4.52,8,5,11.6,3.33,0.39,384698.53
51,17728.77,825445.68,394575.73,14,1,0.13,67199.95,0,1,293,2847.14,0.47,590.23,155261.11,21117.88,308017.77,1,11.19,6988.69,1822985.55,99769.91,71.73,0.82,7.43,4,15,10.09,2.12,0.1,364151.0
69,79423.41,979349.7,115387.3,22,0,0.6,81276.04,3,0,207,1877.35,0.25,736.08,133318.89,29279.65,158387.4,3,13.79,11115.82,4718766.54,145538.57,78.77,0.47,14.38,9,11,9.99,7.29,0.17,296082.22
55,45813.53,1062124.81,168077.71,63,3,0.03,54923.46,3,1,255,1425.7,0.08,717.54,121257.41,11259.71,157051.48,0,2.06,12981.08,4538122.0,57887.68,73.37,0.22,1.08,3,5,8.56,8.59,0.35,379511.01
50,36618.55,610057.84,227615.17,62,4,0.5,70442.04,0,1,359,1851.35,0.4,637.52,130156.62,20473.63,173674.18,2,3.31,11820.12,2808890.99,97151.35,45.17,0.83,5.06,5,12,11.07,1.18,0.33,226527.34
41,70798.09,368488.08,172836.98,67,4,0.15,59110.98,1,0,136,1917.9,0.37,658.2,110059.03,11544.19,176526.67,0,14.8,8764.31,5037794.24,129998.22,15.91,0.23,13.89,3,6,10.28,3.1,0.75,100685.71
32,37887.69,596633.71,290477.24,57,2,0.18,15159.1,1,2,316,2590.15,0.27,679.42,62182.36,21348.09,175521.2,1,0.72,2844.39,5983936.64,109758.79,30.97,0.82,13.47,7,7,7.7,9.51,0.07,291089.13
47,86520.19,765070.13,191738.22,66,3,0.37,43652.35,1,2,183,2064.0,0.3,633.89,158018.26,30010.31,63742.36,2,7.87,10628.01,4908674.63,94023.59,20.72,0.45,12.98,6,11,9.6,4.47,0.86,278342.26
59,63558.52,459060.27,423204.49,45,0,0.43,68735.65,1,1,316,1311.09,0.36,707.03,104103.34,27815.6,209653.49,0,7.98,14735.69,4904748.16,1665.76,36.14,0.46,4.63,4,28,8.58,9.45,0.82,104871.56
68,40241.77,460712.27,345243.89,43,0,0.62,67743.97,2,0,382,2483.27,0.99,711.43,62162.43,22228.9,325397.97,0,4.32,12472.19,4981792.72,70406.02,48.93,0.27,12.7,9,1,6.04,3.47,0.77,246525.09
34,93146.16,785946.97,267005.92,48,4,0.07,40575.34,3,2,317,2387.08,0.78,607.85,54880.85,29896.94,88191.12,0,10.11,12263.75,4112674.45,60911.86,95.9,0.9,7.58,5,22,10.85,2.96,0.31,314059.23
22,37885.7,687836.91,332158.9,68,4,0.5,63305.51,3,2,102,2064.26,0.07,638.84,63288.03,30881.78,147113.3,1,14.2,10505.44,5410004.83,25544.35,95.95,0.09,9.3,6,8,6.74,2.93,0.82,386423.29
46,64841.91,708199.25,338472.03,24,1,0.18,67548.9,1,1,148,2568.95,0.87,678.16,50691.78,37973.23,53904.64,0,7.03,12690.35,6328554.1,71623.2,76.96,0.14,3.58,1,12,9.06,1.77,0.18,299473.28
21,55985.85,510376.17,204884.2,55,4,0.57,59480.02,1,0,296,2669.36,0.63,737.03,126755.38,31674.68,202634.49,3,11.37,10909.75,4549512.63,174348.61,98.01,0.64,10.6,8,16,8.02,9.07,0.12,276727.74
27,76034.83,642399.82,184702.62,38,1,0.64,70932.28,1,2,85,1773.54,0.89,712.61,92995.53,26564.23,202567.24,2,9.87,4761.15,3593554.21,146304.75,99.8,0.85,4.92,6,12,8.05,9.82,0.04,275172.99
34,81230.22,468941.71,256251.45,18,0,0.56,68888.33,3,1,77,1459.9,0.34,563.45,131040.19,29340.91,44717.66,2,7.36,12674.74,2837363.8,66592.73,88.53,0.1,5.16,7,15,8.86,9.59,0.94,189930.29
27,50640.08,922549.6,318930.89,67,1,0.74,59472.85,3,1,269,1992.87,0.46,665.4,146778.94,22435.59,58128.35,0,1.22,7416.6,5101137.03,76467.16,7.95,0.73,9.55,4,27,11.98,8.67,0.31,390929.1
34,34931.64,958812.33,261124.83,48,1,0.34,52337.63,1,1,151,2321.97,0.9,703.63,136431.28,17200.51,4283.48,1,11.26,10201.7,5237062.22,76549.09,42.6,0.74,3.6,2,0,8.45,8.62,0.92,360168.66
37,59199.44,238453.03,123840.28,54,2,0.77,75638.12,2,1,312,1936.79,0.27,640.0,125360.94,28676.09,259926.57,3,5.77,12217.59,4936735.19,130242.08,53.41,0.58,3.37,1,6,7.09,6.95,0.27,81912.87
41,36445.69,467622.28,185774.04,41,4,0.43,66947.43,0,2,320,1406.95,0.92,636.13,111501.16,27571.24,91289.84,3,3.76,7752.48,4217253.13,116199.93,12.41,0.49,5.54,1,12,9.68,8.44,0.91,167626.99
22,90267.74,325867.69,244082.17,15,1,0.48,39278.51,0,0,273,2097.6,0.83,642.65,92385.48,22919.55,140605.22,2,14.25,7043.63,4832553.93,71515.26,80.86,0.32,11.67,2,13,7.42,2.88,0.9,140023.93
51,52730.71,537494.02,243946.75,11,0,0.65,63313.46,0,1,188,779.9,0.98,664.6,95054.15,18054.06,124334.22,2,11.72,11431.51,3857267.27,76134.22,14.87,0.35,3.37,0,20,6.63,4.49,0.92,231008.6
23,42693.57,679140.51,407803.37,62,3,0.02,42734.63,3,1,329,1805.32,0.32,631.05,123374.54,17499.46,219191.36,3,14.45,6659.38,3647056.06,143251.47,38.33,0.67,11.81,0,16,6.3,6.77,0.5,318962.85
19,53693.61,337588.7,139120.96,6,1,0.65,45531.48,3,2,335,2510.7,0.24,713.0,61547.38,15912.89,196215.57,2,4.22,9421.61,3304442.31,160975.38,6.89,0.07,10.43,6,29,6.14,8.87,0.87,107799.19
30,23057.47,469535.05,290447.14,63,4,0.62,50221.35,0,1,299,2543.26,0.33,636.96,97844.61,32557.08,192477.46,0,12.62,13385.12,3316934.25,64135.47,52.46,0.58,10.19,9,15,8.59,6.94,0.95,212739.7
60,30567.72,449010.66,369129.05,26,2,0.31,60673.1,0,1,371,0.0,0.95,628.19,70286.31,31784.27,93156.07,3,9.31,14879.48,5136529.83,95319.02,59.7,0.28,7.12,7,14,8.56,8.55,0.32,138730.13
60,74008.28,751816.83,431715.98,61,0,0.09,65617.28,2,0,366,1884.45,0.33,660.07,146919.28,31355.02,197686.19,2,14.73,4655.11,4176876.69,105136.55,73.52,0.47,11.19,5,28,7.11,5.27,0.42,305089.35
65,36862.11,717336.08,217648.21,25,2,0.09,53865.87,3,1,127,2359.57,0.57,753.95,128682.29,9481.41,214990.62,0,14.22,9343.87,3682332.94,92439.6,33.95,0.56,0.2,6,16,10.7,7.46,0.72,269293.02
28,29061.78,519565.61,289314.36,59,3,0.92,54522.26,3,2,346,1294.35,0.4,706.26,185498.18,16407.09,195618.79,0,14.61,13810.15,2865703.77,145210.53,59.05,0.89,4.58,0,1,6.78,9.82,0.3,329606.83
68,60733.06,744205.22,295580.83,30,1,0.69,52451.35,0,0,387,1776.83,0.4,709.44,69691.95,17426.09,59765.65,3,14.3,8805.65,5305273.99,93908.54,73.41,0.58,10.19,0,26,11.49,2.38,0.75,339272.39
64,73714.08,563329.98,265638.54,33,1,0.13,75712.7,2,2,356,2724.63,0.19,694.31,73981.05,13938.56,70917.94,0,0.61,12375.66,5783693.19,176325.37,76.2,0.23,14.81,8,25,9.53,9.34,0.07,187640.3
40,64379.07,632086.22,242092.38,10,4,0.36,17205.85,2,0,62,1709.5,0.54,632.65,102300.04,38625.95,271598.67,3,11.25,12601.89,3271033.51,148039.1,30.16,0.08,0.04,4,24,6.17,5.7,0.52,346235.33
33,69920.95,1118363.02,284878.03,26,1,0.59,55369.84,0,0,395,2959.19,0.85,648.0,70981.66,24004.64,286076.21,0,4.44,8167.06,4350411.43,72545.07,6.77,0.63,7.65,6,27,11.78,6.79,0.12,417295.32
48,34864.1,1035115.26,47420.31,23,0,0.84,83174.77,0,1,131,1555.29,0.05,639.5,121504.79,23286.09,145101.6,3,10.72,11285.86,3380925.2,102673.3,3.76,0.55,13.86,5,11,7.85,8.9,0.29,278883.79
28,21563.79,375104.69,304565.56,52,3,0.04,67758.45,3,1,58,2845.93,0.89,734.58,97961.87,15340.8,145011.01,3,14.72,11468.38,4329857.12,60937.33,76.81,0.67,12.95,3,2,8.7,4.69,0.26,194421.35
33,80026.67,907433.1,260094.23,62,2,0.24,79002.71,0,1,262,2020.14,0.67,694.77,80458.77,28620.92,161019.04,3,1.07,12730.56,5229488.5,84340.04,38.54,0.46,0.35,0,8,7.71,4.77,0.84,393576.7
25,43546.4,902849.14,232202.01,24,3,0.89,29486.27,1,2,97,1473.0,0.62,596.63,143504.18,41915.37,190530.28,3,8.72,5124.55,6442005.15,134827.39,13.39,0.83,7.94,3,5,10.37,5.74,0.19,283744.91
21,44983.34,412934.18,413748.98,70,1,0.01,41366.26,2,1,98,2847.93,0.63,752.63,26016.46,20809.51,49024.78,0,11.16,13878.5,3963561.57,109829.67,18.45,0.92,0.06,9,28,8.91,1.17,0.81,174413.12
57,76563.88,904694.41,196005.28,8,2,0.2,67710.72,0,1,358,1276.12,0.3,663.4,121684.53,17664.85,166129.32,3,4.17,12060.58,5339895.22,184500.96,76.62,0.04,11.84,9,25,6.79,5.47,0.79,423978.25
21,61124.6,1084482.98,217753.92,47,4,0.96,83259.46,1,0,89,1522.42,0.42,712.67,77954.7,19094.15,77847.4,2,3.76,6608.84,5369194.7,51122.13,59.89,0.74,4.63,7,5,6.63,3.62,0.5,406297.95
42,59117.76,419363.8,409324.26,26,3,0.61,42881.46,2,1,329,2293.95,0.8,732.62,132670.26,16779.48,148583.1,0,1.38,9616.59,4318643.46,98681.37,50.14,0.04,11.48,0,6,10.35,9.35,0.23,219457.79
20,93300.05,470624.29,183435.1,45,2,0.26,54183.57,1,1,275,2048.49,0.31,551.9,142250.23,19971.34,88131.88,3,1.86,12513.51,5892119.75,79769.26,62.3,0.45,14.17,1,25,7.42,1.79,0.23,198072.94
49,37129.64,954415.37,205990.78,30,2,0.07,66021.96,1,1,157,2164.38,0.47,702.73,8945.98,13885.26,104620.14,0,10.02,6768.68,4106742.88,87355.35,13.75,0.46,14.64,7,26,6.83,5.13,0.46,348440.36
20,68556.8,767873.83,238237.97,60,2,0.03,38212.52,0,1,294,1779.01,0.02,667.37,91535.1,11134.51,162711.12,0,7.83,7226.34,5022481.85,101676.19,31.9,0.7,13.41,1,7,9.0,9.53,0.01,288979.23
44,51140.26,837869.07,317258.76,57,0,0.24,67825.37,2,0,304,1280.36,0.73,558.91,102327.67,19787.61,106788.74,0,0.94,10055.82,3811652.96,72922.53,37.41,0.35,3.06,9,26,10.82,9.11,0.53,413516.06
46,55371.85,785147.3,266624.2,49,3,0.88,19864.73,1,1,82,1608.65,0.42,623.37,5686.57,20810.99,73080.53,0,14.56,8691.29,5137817.22,138316.3,31.45,0.82,2.92,8,2,7.67,7.31,0.95,302999.74
49,80569.37,797673.98,146589.97,61,2,0.42,67383.59,3,0,72,2792.24,0.53,657.27,109110.03,17268.85,251745.65,3,10.01,10752.6,5017452.77,170056.49,86.44,0.34,9.39,2,23,7.66,6.3,0.15,325501.62
67,60156.72,368381.97,207426.51,60,3,0.72,45073.73,2,2,382,1197.81,0.11,722.28,78877.88,34569.78,74082.01,0,7.97,12468.87,5924833.46,6579.79,58.14,0.34,8.16,2,14,11.0,3.53,0.57,168368.68
68,60765.92,961829.43,201411.65,71,2,0.92,53286.04,3,1,103,2986.68,0.99,671.19,51770.91,24154.91,0.0,2,4.45,10816.73,6702688.77,155716.14,72.93,0.22,0.14,5,21,6.89,4.3,0.96,339799.99
36,71450.15,992397.5,243822.32,24,4,0.41,69778.26,0,1,358,2189.52,0.3,687.41,73980.44,27424.58,189813.54,0,10.04,9969.1,5598990.92,200671.67,23.67,0.68,5.88,2,5,9.7,1.81,0.86,409419.69
38,42700.95,642652.31,284067.49,12,4,0.19,66708.78,3,1,98,1641.92,0.63,662.19,67067.45,27690.22,129722.41,0,5.78,12482.63,5304792.16,107588.77,26.41,0.08,13.6,8,10,11.73,8.07,0.85,314568.74
22,33215.81,689130.76,283456.46,68,4,0.52,59880.28,2,0,127,798.77,0.58,734.4,77165.71,21046.46,147946.37,2,10.69,9685.3,4031181.97,75575.0,22.53,0.36,13.48,7,29,11.05,3.91,0.82,207499.64
35,29103.82,317223.12,107919.06,47,1,0.91,74535.61,1,1,385,877.59,0.79,706.05,107404.94,22186.51,161072.81,3,10.4,7762.79,1781200.54,77112.85,68.8,0.27,3.06,3,2,6.37,7.01,0.31,132293.51
45,10672.87,828563.69,335115.28,47,2,0.8,34497.36,1,1,171,1786.47,0.29,688.14,139249.86,11398.32,238945.84,2,1.84,13465.85,6057963.71,87688.29,34.9,0.23,5.73,5,15,7.92,4.22,0.89,450720.87
59,91124.14,843014.36,270205.51,64,1,0.07,63066.22,2,2,139,1713.77,0.76,622.84,96886.56,26559.83,280465.87,1,13.68,2744.01,6727420.37,117216.34,40.51,0.06,8.41,7,5,6.85,5.18,0.94,302680.58
39,27935.83,684452.25,360762.56,25,3,0.69,48147.45,1,0,395,2070.65,0.38,685.99,144110.32,16666.85,167741.13,2,7.56,10192.09,4875577.69,82903.11,70.91,0.19,12.79,3,10,11.7,6.0,0.5,339846.27
38,45574.93,981088.34,285535.87,22,1,0.57,73770.47,3,0,242,3031.49,0.41,819.09,58161.7,13602.49,67699.11,3,6.2,8909.73,3292670.53,96805.64,97.18,0.45,7.98,4,28,11.92,8.22,0.35,436797.77
23,44463.73,616480.69,338105.84,32,3,0.91,70306.01,1,2,293,2322.56,0.67,719.76,106115.57,33019.66,160217.45,2,14.35,7230.98,6153435.3,61763.93,16.19,0.5,14.52,6,7,7.41,2.9,0.41,219980.86
18,56148.13,841151.48,287323.62,52,3,0.12,70850.22,1,0,198,1922.79,0.78,643.03,184264.46,6677.59,191242.75,0,6.85,10895.74,5826099.65,81728.26,6.27,0.27,11.99,7,28,10.02,4.59,0.33,333152.15
22,66314.74,445083.92,357698.06,7,3,0.53,84680.73,3,1,195,2730.11,0.67,772.62,36377.41,37190.76,220254.5,3,10.96,11379.14,2055215.73,83511.35,19.48,0.65,14.3,6,22,11.05,2.17,0.21,144812.03
58,67209.47,694111.96,291780.05,68,1,0.88,76895.21,3,1,365,2090.39,0.9,640.83,34849.69,36399.31,159610.57,1,10.0,7512.94,4668491.83,98572.48,73.5,0.34,10.97,7,9,7.4,1.68,0.62,286629.01
29,38338.45,656411.44,242166.78,67,2,0.41,57638.68,3,2,190,2959.83,0.29,715.72,151198.87,17777.59,110762.12,3,2.89,5812.08,4791362.32,41790.48,19.46,0.37,13.16,3,9,7.13,6.44,0.56,289386.61
43,46657.57,756326.98,431794.78,24,1,0.48,59980.98,0,0,335,1596.75,0.9,677.69,108821.01,37851.99,86524.86,0,14.87,6082.11,2574697.46,86805.77,58.44,0.78,12.47,0,22,6.07,2.7,0.46,383342.6
63,55651.6,607618.27,321122.97,22,2,0.07,69014.08,3,0,388,1311.33,0.13,689.11,75940.0,11116.57,141841.21,1,7.22,15439.71,3205358.61,91420.87,59.03,0.55,3.81,5,2,8.47,1.54,0.1,352646.0
51,45026.18,667131.85,295899.55,44,2,0.28,62042.62,3,0,160,799.8,0.66,690.94,54813.05,29940.89,44929.69,3,6.22,15771.1,5809873.01,107391.06,29.44,0.95,3.44,4,25,11.4,9.07,0.8,285511.87
66,82146.91,906511.79,147895.65,44,3,0.32,70577.6,0,2,157,1936.75,0.55,667.62,98560.46,20168.0,177606.66,3,13.83,10088.65,4583680.44,155941.61,6.87,0.36,12.97,3,13,11.42,5.81,0.17,256080.46
31,59819.5,590808.94,146935.39,41,1,0.95,26545.19,1,1,330,1259.22,0.49,660.53,105343.16,1936.06,162412.13,0,8.17,5885.28,3360068.72,95946.08,39.92,0.83,1.27,1,18,6.77,2.21,0.11,180731.1
43,64697.56,298355.72,273417.24,45,2,0.28,88212.05,3,2,99,1250.72,0.31,614.16,105541.09,13689.89,162064.24,2,10.72,9563.95,3696708.22,51309.69,18.68,0.74,6.13,0,20,7.23,1.48,0.62,125578.32
62,63257.63,1137395.98,261641.7,50,4,0.46,60915.43,2,1,63,2620.59,0.5,623.75,54422.1,18254.97,200233.88,2,12.77,3397.98,3058664.22,105282.93,18.45,0.89,12.31,8,27,8.45,2.08,0.4,420177.09
44,73469.48,1045363.52,200870.19,9,2,0.67,35663.02,3,2,183,966.74,0.16,696.7,86522.04,27790.06,251567.97,1,3.91,10944.04,4590503.44,71648.48,52.26,0.96,12.2,1,20,10.68,5.24,0.06,484303.64
26,53620.43,376934.33,261278.62,30,4,0.16,46293.1,3,1,125,2062.14,0.37,645.86,77276.68,15229.18,145069.81,0,2.96,7017.82,5402764.56,70612.99,67.31,0.01,2.08,8,8,9.67,7.02,0.36,181389.35
43,24063.36,872426.95,377090.15,35,1,0.49,28060.09,0,0,133,1950.06,0.1,634.5,125857.76,17268.55,155385.33,0,1.49,6369.4,5912007.25,88163.18,7.54,0.09,7.32,5,12,9.08,6.77,0.77,443582.06
64,57993.76,574256.31,305632.2,34,1,0.74,43646.47,2,0,392,2055.28,0.57,821.37,56782.02,25409.84,124123.43,2,13.51,12932.9,3698420.07,79221.74,57.83,0.67,7.2,5,8,9.55,2.3,0.62,251499.63
39,36972.86,765871.8,158719.32,56,1,0.87,57866.27,1,0,207,2830.46,0.1,804.47,103041.11,24880.96,188605.79,2,3.41,9537.26,4075459.51,57398.28,24.62,0.39,4.86,1,25,6.58,6.7,0.36,226819.6
64,39427.67,773556.03,241079.29,29,2,0.63,82720.72,1,2,335,1504.59,0.16,709.04,205369.06,19082.74,149466.86,1,4.96,12597.04,5101391.01,80591.97,67.33,0.82,13.76,5,20,8.87,4.64,0.19,272322.81
47,61727.28,641398.05,185602.68,19,0,0.67,66160.12,2,2,363,2830.97,0.09,716.08,54050.78,16971.55,230854.18,2,4.64,13620.73,5643129.39,118227.95,81.02,0.01,9.8,2,11,11.95,5.18,0.63,200473.51
60,74765.66,504058.58,218984.01,23,2,0.13,63492.91,3,2,143,943.88,0.38,639.38,70109.48,29393.06,229383.28,1,4.92,9731.77,4944935.83,101621.42,80.7,0.81,14.7,6,13,6.53,8.21,0.89,200367.61
65,50425.43,527364.74,216910.75,47,2,0.95,42973.43,0,0,346,2390.44,0.84,620.74,96245.5,16915.33,172125.25,3,10.19,9984.53,6021039.68,60292.51,36.99,0.14,1.0,9,4,9.12,3.99,0.65,247151.4
34,56176.66,470952.02,211788.35,62,3,0.13,47632.72,2,1,143,2885.82,0.91,662.98,0.0,8106.14,144427.2,1,14.33,13174.82,6680286.82,65582.73,56.73,0.29,5.92,3,5,7.77,2.32,0.81,153652.03
43,84044.3,492044.45,149589.17,17,3,0.77,48796.08,2,0,106,0.0,0.07,680.01,42926.9,16056.0,130872.68,1,5.28,8383.67,2543982.96,104930.19,79.37,0.97,12.53,8,12,9.24,8.86,0.52,230980.41
53,54815.06,683205.43,239787.63,22,2,0.26,49408.07,1,0,213,1978.76,0.63,715.65,112427.7,25468.17,183625.66,1,6.41,13463.9,6322820.19,60512.96,6.08,0.05,6.34,4,12,9.44,2.91,0.72,334133.41
18,102033.66,521060.0,205151.39,35,4,0.93,54726.95,0,1,369,1929.96,0.68,588.48,92973.2,18507.09,183811.87,3,11.68,3930.27,6058282.86,64128.25,60.56,0.35,3.93,9,23,9.46,3.65,0.9,203384.21
25,61310.19,870513.02,15644.1,28,3,0.72,55859.83,2,1,147,2043.11,0.53,787.36,142188.29,14972.36,130845.71,2,6.77,8935.57,3089337.73,77159.24,83.65,0.08,14.97,2,5,11.11,7.36,0.77,327300.22
66,14784.74,1071811.54,414237.76,6,2,0.75,54913.82,0,1,65,3026.93,0.67,692.4,90475.01,7451.97,170191.03,1,13.93,10561.73,5056535.62,61125.71,37.24,0.85,13.1,0,13,8.34,7.15,0.91,336562.41
52,65066.83,554986.69,337101.57,37,0,0.22,49930.14,3,1,393,1541.82,0.23,602.47,86954.23,18560.63,95804.46,2,7.8,6385.0,5263168.73,104029.31,45.54,0.7,8.2,0,10,9.1,8.2,0.43,140902.63
69,57623.17,759851.13,219895.94,14,4,0.44,62025.8,1,0,127,1289.29,0.49,687.87,71885.17,22279.13,181565.04,1,5.54,11108.62,3192220.68,87692.93,69.87,0.8,8.43,3,28,6.07,2.65,0.9,335351.54
32,75795.06,824921.28,251505.52,20,1,0.62,55283.78,3,2,395,2047.47,0.39,634.88,86286.2,9926.16,101686.7,2,14.59,10516.62,4426697.46,156169.68,6.79,0.53,0.1,9,12,10.74,4.17,0.62,292199.91
64,63463.63,818000.57,156267.65,33,2,0.77,36066.49,0,0,121,2674.59,0.09,631.37,51536.49,18107.13,204042.5,1,6.67,7803.42,4687678.32,53527.03,38.56,0.36,14.71,9,11,7.56,2.13,0.87,402380.4
39,47230.88,718988.82,385657.83,29,2,0.1,60515.73,3,1,319,2335.18,0.63,626.88,94101.36,9061.04,127830.0,2,3.85,7688.66,3204082.83,146031.01,29.57,0.0,12.09,3,29,10.9,5.87,0.04,316583.59
31,25514.04,885670.6,401783.1,65,4,0.96,58248.54,1,2,336,2020.59,0.5,667.18,61149.73,18712.22,267169.1,0,3.08,7383.88,4093300.03,109493.51,1.7,0.28,0.55,8,15,7.59,3.63,0.66,315305.37
43,45819.53,820562.24,262535.5,40,3,0.89,36305.59,0,2,115,1862.46,0.28,785.14,51569.38,37254.95,152736.86,3,14.93,5300.41,6181412.96,159642.19,19.6,0.51,2.64,7,5,6.06,7.2,0.85,393872.49
45,32989.59,390584.39,331882.45,32,3,0.27,51130.48,2,0,117,795.84,0.47,684.63,74421.7,21717.13,166657.54,1,11.42,14830.26,6519988.91,154214.38,39.59,0.66,12.32,3,8,6.93,1.0,0.17,244098.47
40,38389.53,917289.02,264022.94,25,3,0.82,68956.09,3,0,242,2351.52,0.78,714.69,118046.11,4184.27,52093.67,3,6.43,9368.84,3175700.48,82917.03,19.74,0.23,1.3,5,16,11.91,1.54,0.66,436338.12
31,61771.57,921822.71,143061.96,70,1,0.52,42953.25,1,0,104,2423.2,0.8,726.93,105690.22,23311.3,248458.02,1,12.48,5941.19,1302317.2,43645.31,60.24,0.14,14.13,6,29,7.92,4.89,0.82,298839.36
41,83398.09,509178.47,217054.13,54,4,0.46,41367.31,2,2,217,1584.6,0.65,672.76,126704.26,33118.14,147344.57,0,8.43,9633.07,5984829.36,94098.04,44.87,0.2,15.0,9,19,6.65,9.62,0.29,234245.33
19,57893.43,709484.46,260554.24,6,4,0.31,55126.75,1,2,74,1721.17,0.47,621.95,63070.55,6159.43,271765.32,0,5.1,10719.66,6686895.43,20934.22,3.95,0.35,13.3,7,15,6.71,9.02,0.41,233665.01
62,26082.34,870832.25,213636.18,15,3,0.58,69343.98,0,2,180,1371.06,0.58,600.06,99472.15,9545.07,153377.06,3,11.28,7545.78,5552118.73,126386.37,27.5,0.15,11.08,3,25,7.86,9.95,0.57,232285.57
43,58892.05,647671.55,232507.74,52,3,0.73,87154.91,0,1,374,2520.87,0.39,660.63,168071.68,22583.48,135011.12,1,11.32,8905.98,4155597.77,106062.66,1.95,0.16,7.31,0,28,6.23,4.75,0.52,309761.0
31,73932.63,968244.51,242688.04,64,0,0.41,69884.03,3,1,151,1780.48,0.13,737.2,155900.59,19128.85,114196.84,2,7.75,13911.96,3199527.78,76042.47,35.81,0.04,1.24,4,25,9.07,1.42,0.04,346688.4
